correct_fill;cpf_died;cpf_dirty;max_value;days_last;charge_back;amount;class
0.289397065;0.527826175;0.586631173;0.7273073;0.434783338;1;0.89;0
0.177465266;0.546329703;0.420895966;0.735029637;0.436209044;-1;29.9;0
0.1967598;0.49441435;0.550860677;0.70113054;0.427805393;-0.910027276;3.73;0
0.234906975;0.519503907;0.505450971;0.727410223;0.429686558;-0.08361407;8.7;0
0.221436886;0.533230853;0.473957126;0.725203491;0.442656397;-0.375427535;40;0
0.260387507;0.471975815;0.419858351;0.594897812;0.436924975;0.468391376;1;0
0.180729056;0.564324031;0.392672346;0.667898127;0.379957829;-1;512.3;0
0.265696058;0.48382757;0.374886801;0.666464157;0.431023617;0.583394841;9.34;0
0.262393563;0.528672378;0.537073121;0.728575644;0.434008984;0.511850203;17.99;0
0.222486296;0.547483118;0.230572917;0.71148367;0.434870523;-0.352693309;16;0
0.302743413;0.522769366;0.430746317;0.708025024;0.431482068;1;290;0
0.309815262;0.516887772;0.512705452;0.705409846;0.432265857;2;216;0
0.248933378;0.520173903;0.40927898;0.694789672;0.412625959;0.220251281;3.59;0
0.371724363;0.55291961;0.448563784;0.745231632;0.432222186;3;34.19;0
0.260733695;0.511962796;0.349358873;0.738025654;0.436138094;0.475891143;12.17;0
0.381267071;0.538365422;0.331337468;0.767850695;0.476235931;3;638.95;0
0.168867856;0.584610744;0.368264066;0.71413992;0.438498326;-2;17.4;0
0.270447445;0.519361885;0.508723404;0.687509401;0.434174924;0.686327987;11.5;0
0.299086126;0.526555232;0.452321643;0.723741395;0.435390251;1;141;0
0.211518137;0.551280613;0.574873007;0.719737923;0.431035895;-0.590305442;27.83;0
0.174330864;0.490985511;0.450649038;0.741704962;0.432013904;-1;213;0
0.293383787;0.675483336;0.320351016;0.560308334;0.396271306;1;89.99;0
0.434904942;0.238381155;0.826205582;0.695345453;1;4;7429.15;0
0.312343746;0.514418934;0.455307486;0.715243055;0.435724705;2;179;0
0.302354845;0.523113532;0.533808062;0.713879069;0.437529367;1;130;0
0.244367753;0.52549703;0.459039779;0.728283875;0.430068882;0.121342446;124.67;0
0.213091588;0.547978488;0.612214778;0.712271323;0.432187482;-0.556218503;111.57;0
0.203490142;0.477675821;0.413447528;0.717281011;0.441289449;-0.764222411;199;0
0.299041542;0.525281448;0.646744454;0.716990768;0.436552491;1;65.49;0
0.24214217;0.533590184;0.501394216;0.699789577;0.446912277;0.073127834;13;0
0.232970871;0.335988265;0.27123209;0.898454244;0.428563277;-0.125557465;3.68;0
0.291260165;0.537731819;0.201406262;0.758632165;0.434271402;1;9.88;0
0.226826077;0.525205686;0.525239665;0.722291834;0.43118792;-0.258677121;0.77;0
0.304557595;0.521775881;0.406619563;0.70927732;0.438732239;1;51.9;0
0.217185273;0.502785075;0.464381439;0.733933864;0.434519626;-0.467533687;61.34;0
0.359958564;0.552657382;0.286297921;0.738700327;0.432071397;3;148.33;0
0.236069677;0.525839829;0.331771706;0.735712527;0.428993272;-0.058425507;186.62;0
0.254743382;0.498585074;0.423380318;0.702552981;0.433969929;0.346118124;293.68;0
0.219516808;0.545387403;0.423238707;0.6795692;0.437830181;-0.417023742;64.65;0
0.252851378;0.530600432;0.568279287;0.724630166;0.433288045;0.305130098;0.89;0
0.2913211;0.531527889;0.4651202;0.741470464;0.43453832;1;118.9;0
0.272337625;0.523189578;0.47080876;0.719966036;0.432565788;0.727276492;105.16;0
0.236080832;0.551832607;0.578477439;0.65716686;0.406274158;-0.058183852;9.99;0
0.226983884;0.530154751;0.463007203;0.687158027;0.438737276;-0.255258417;9.99;0
0.214079177;0.511954984;0.263650821;0.746660067;0.44621943;-0.534823564;4;0
0.106290221;0.523673991;0.482878063;0.697436812;0.439027164;-3;69.99;0
0.198079339;0.497250693;0.314587134;0.695919858;0.425674239;-0.88144104;140.23;0
0.244356964;0.519348612;0.591253805;0.712636285;0.431239491;0.121108714;55;0
0.298623362;0.521029451;0.233965255;0.730546244;0.444277863;1;53.5;0
0.172073327;0.524507546;0.478620631;0.715544488;0.434063929;-1;119.92;0
0.197919005;0.496919455;0.381721763;0.720042303;0.436958423;-0.884914481;108.87;0
0.35422504;0.492598937;0.411824717;0.751073406;0.4168792;3;2000;0
0.159510213;0.551989398;0.394912021;0.705128765;0.451166371;-2;0.69;0
0.180451686;0.537587473;0.466720169;0.675311351;0.436954396;-1;192.63;0
0.212529521;0.515471662;0.270970377;0.755468177;0.447171011;-0.568395008;1;0
0.233608858;0.519369591;0.381617323;0.729334716;0.431186611;-0.111736221;0.77;0
0.232615086;0.525792208;0.51379067;0.734022371;0.428234225;-0.133265117;145.49;0
0.226120341;0.513191046;0.299307647;0.749737989;0.428042718;-0.273966054;21.09;0
0.175190732;0.550227157;0.494306987;0.693545479;0.420549299;-1;292.07;0
0.261137682;0.564553247;0.330834863;0.731047483;0.436598782;0.484643045;118;0
0.177531325;0.577473154;0.476249238;0.704499742;0.437050972;-1;83.05;0
0.328760195;0.554912414;0.557715911;0.719917337;0.435663721;2;47.19;0
0.199401274;0.470294889;0.572022314;0.684410537;0.436670162;-0.852802873;249;0
0.093128668;0.472119828;0.470164319;0.729961847;0.437751276;-3;99.99;0
0.195752298;0.505524211;0.660908664;0.710044305;0.444039961;-0.931853608;389;0
0.165564134;0.531398922;0.28314443;0.743884188;0.439314586;-2;38.47;0
0.171189785;0.524222605;0.383791266;0.718883114;0.464016299;-1;151.13;0
0.205547927;0.541527575;0.482401932;0.68559954;0.434465738;-0.719642945;48.65;0
0.262895003;0.560389222;0.439945758;0.73480392;0.434930082;0.522713295;199.76;0
0.291020884;0.517707116;0.487449118;0.706385299;0.446525982;1;9.99;0
0.265072258;0.522299358;0.559347288;0.705711572;0.433695571;0.56988095;1.29;0
0.226342854;0.519601093;0.461669402;0.704677447;0.435271676;-0.269145576;64.99;0
0.197419024;0.559025322;0.329303123;0.727019461;0.433625215;-0.89574598;35.9;0
0.18484317;0.574974899;0.505149702;0.68282439;0.438300602;-1;64.17;0
0.303320675;0.667489225;0.360167285;0.72183481;0.391163683;1;1;0
0.284400037;0.51111801;0.348844421;0.716660372;0.436179198;0.988594312;273.77;0
0.244493178;0.505943122;0.378514327;0.705472649;0.447148397;0.124059641;46.27;0
0.231471308;0.477050898;0.434020011;0.693429477;0.438458572;-0.15804371;204;0
0.328406253;0.620256237;0.557794411;0.715446109;0.461425448;2;2.69;0
0.298327164;0.536249078;0.257385527;0.730995392;0.445782329;1;57.5;0
0.172386372;0.584404742;0.59535516;0.71527243;0.435521328;-1;57.07;0
0.257035166;0.526758236;0.133177213;0.754932935;0.434149897;0.395766896;99.8;0
0.210033786;0.512858652;0.440698001;0.66153986;0.432218949;-0.622462155;500;0
0.154474189;0.530390947;0.423225855;0.716293031;0.437716888;-2;143.75;0
0.200055359;0.490914458;0.42094152;0.725245501;0.437036879;-0.838632913;96.44;0
0.2781103;0.506392544;0.312804667;0.736743896;0.42100287;0.852334628;898;0
0.277536331;0.524175197;0.537986468;0.733612184;0.443290008;0.83990029;40;0
0.310959488;0.548915259;0.436458723;0.712594451;0.435408155;2;1;0
0.239101951;0.503113182;0.409166994;0.726902874;0.442194507;0.007265097;2.29;0
0.181343389;0.538699482;0.536931074;0.701781582;0.430404614;-1;33.75;0
0.166151606;0.525797103;0.542755902;0.720011762;0.43940327;-2;55.85;0
0.251644738;0.563697336;0.411082655;0.725448911;0.437814862;0.278989677;15.43;0
0.232074299;0.512182212;0.352430281;0.714134057;0.44851346;-0.144980629;2.58;0
0.241800185;0.519189948;0.502708229;0.71821421;0.430327302;0.065719138;118.41;0
0.272083491;0.574072416;0.343832972;0.749172571;0.448087388;0.721770986;1;0
0.326729219;0.549240284;0.453239556;0.723896237;0.450573581;2;1.38;0
0.379786299;0.554255213;0.46219143;0.701993761;0.456489427;3;23.9;0
0.23553313;0.53127852;0.44615836;0.740813131;0.434524772;-0.070049162;1.79;0
0.182364871;0.505846282;0.512545512;0.710130815;0.423732026;-1;164.01;0
0.250296932;0.512360701;0.481878891;0.708139457;0.44460943;0.249791078;39.99;0
0.154780329;0.463003266;0.409577877;0.731632468;0.446608735;-2;96.44;0
0.235499584;0.551073474;0.318133026;0.713755587;0.46679232;-0.070775896;11.72;0
0.220248982;0.542099311;0.576471223;0.684323599;0.437623812;-0.401162066;100;0
0.325954266;0.552424948;0.460648302;0.733023582;0.449554229;2;1;0
0.233950053;0.530373084;0.415707636;0.689048251;0.432490206;-0.104344637;599.08;0
0.268755011;0.52246714;0.550348113;0.721119749;0.434303585;0.649663413;9.99;0
0.301917748;0.529547207;0.223506987;0.728193277;0.437464311;1;92;0
0.265646724;0.522168975;0.383277563;0.717590352;0.434076168;0.582326068;1.79;0
0.30271546;0.52649038;0.474300795;0.71329263;0.437708953;1;138;0
0.246212811;0.525002433;0.426722006;0.730708529;0.42953719;0.161313442;170.58;0
0.215819627;0.542809595;0.438655871;0.722169725;0.435279383;-0.49711877;22.49;0
0.302418772;0.524753727;0.505278798;0.696579671;0.441663955;1;37.16;0
0.325176172;0.55557002;0.468065763;0.742148855;0.448504686;2;1.51;0
0.178347123;0.529659281;0.290602316;0.725264413;0.434088884;-1;70.23;0
0.230086953;0.686725531;0.46074251;0.655577994;0.376905564;-0.188034104;12.99;0
0.267711682;0.550468328;0.527633969;0.713715733;0.4374517;0.627060936;316;0
0.202700976;0.538917456;0.435685783;0.721037398;0.43932935;-0.781318771;111.96;0
0.143173047;0.539350301;0.412192684;0.721996125;0.450722447;-2;43;0
0.199721805;0.460703007;0.177755539;0.726033971;0.417049417;-0.845858958;541.68;0
0.157773483;0.551530538;0.472978358;0.72412651;0.432675707;-2;130.93;0
0.291227551;0.531639771;0.417190854;0.767179724;0.454154977;1;89.99;0
0.207831175;0.552680646;0.093260635;0.742475674;0.43322815;-0.670179102;38.95;0
0.202413553;0.550845133;0.260739798;0.738519811;0.440538815;-0.787545429;34.95;0
0.286295107;0.521823394;0.336263131;0.723136732;0.436964531;1;35.83;0
0.19624316;0.548557321;0.564008614;0.70886024;0.4349837;-0.921219672;176.65;0
0.30510731;0.507346379;0.442553753;0.740798286;0.441662095;1;33;0
0.203491858;0.557155563;0.460484635;0.725807213;0.433193236;-0.764185241;42.46;0
0.213818976;0.551470422;0.606988778;0.710800337;0.433785696;-0.540460508;15;0
0.255554528;0.515122786;0.514141462;0.720162046;0.428258752;0.363690629;342.5;0
0.153613295;0.553453862;0.470587667;0.723192959;0.43373967;-2;19.98;0
0.355736236;0.552129789;0.397291426;0.729914141;0.434888072;3;9.42;0
0.256382555;0.506177874;0.343195349;0.703418943;0.431603676;0.381628862;220.52;0
0.263031113;0.52124732;0.490774792;0.71081928;0.434345607;0.525661968;1.79;0
0.249984342;0.525227792;0.417956062;0.724885384;0.432321198;0.243019187;4;0
0.268447839;0.514148344;0.575417073;0.699041633;0.434664898;0.643008906;9.99;0
0.103348326;0.557689773;0.45044166;0.704246007;0.402142941;-3;17.47;0
0.203554899;0.501063557;0.405751852;0.730975325;0.44345638;-0.762819525;1;0
0.287029323;0.530807304;0.357031901;0.706229025;0.446597356;1;6.99;0
0.307454596;0.522180217;0.299338083;0.726438591;0.435466371;1;111;0
0.268813053;0.548255372;0.480914502;0.707279426;0.435686736;0.65092082;316;0
0.320798937;0.511455157;0.319110272;0.691560385;0.437317522;2;205.75;0
0.311004128;0.52045335;0.42118116;0.712220563;0.437056049;2;60.98;0
0.179317644;0.582369072;0.357307518;0.723353517;0.435041345;-1;25;0
0.255993907;0.522215304;0.609862232;0.716389427;0.434321776;0.373209251;9.99;0
0.226363009;0.513172489;0.509308337;0.734882106;0.441679663;-0.26870894;9.42;0
0.23363473;0.51935763;0.381632191;0.729340522;0.431179994;-0.111175729;1.46;0
0.243161379;0.515517811;0.563044603;0.690432857;0.433562008;0.095207801;2.69;0
0.262256804;0.530079619;0.411826834;0.736084782;0.433819632;0.508887482;1.98;0
0.264606542;0.519049763;0.386441342;0.702720492;0.435104573;0.55979176;28.75;0
0.242835907;0.51060794;0.267291203;0.705501759;0.433358036;0.088156824;10;0
0.231786737;0.507024666;0.557120902;0.722216128;0.441166329;-0.151210315;8.98;0
0.202727665;0.555500765;0.288564447;0.725871625;0.435463498;-0.780740565;50;0
0.413274659;0.565081239;0.548255758;0.697991377;0.437753588;4;0.71;0
0.225411526;0.538137617;0.554527969;0.710852661;0.44670758;-0.289321673;22.88;0
0.253386705;0.531786558;0.435074707;0.732792776;0.432911852;0.316727325;1.98;0
0.248331955;0.555843807;0.601139427;0.704903397;0.438945017;0.207222174;79;0
0.275319066;0.54477463;0.346525426;0.717453908;0.436189595;0.791865878;204;0
0.344267178;0.556126272;0.337761864;0.737044905;0.43624429;2;0.77;0
0.269857138;0.506386924;0.519475415;0.667999614;0.433258121;0.673539691;0.76;0
0.234128401;0.521873372;0.460540869;0.726484161;0.448159368;-0.100480935;1.78;0
0.292348231;0.534288386;0.426303085;0.776460578;0.45302035;1;89.99;0
0.272461787;0.518187869;0.544937494;0.660806184;0.42671609;0.729966323;31.27;0
0.206985759;0.487039037;0.417347255;0.714413098;0.401648436;-0.688494038;37.5;0
0.367951514;0.550390796;0.365375435;0.744683566;0.427678291;3;605.16;0
0.272787051;0.538481401;0.521403927;0.756091132;0.445337939;0.737012768;0.89;0
0.347759856;0.55403002;0.548264401;0.727285;0.433030583;2;0.8;0
0.270568487;0.593978475;0.506112413;0.69761839;0.413451797;0.688950213;12.26;0
0.271543191;0.557925261;0.441197169;0.727701754;0.468051527;0.710066013;12.21;0
0.306400971;0.522689264;0.443156131;0.716878948;0.436968084;1;1;0
0.226831701;0.525203086;0.525242897;0.722293096;0.431186482;-0.258555275;0.92;0
0.158715013;0.555158973;0.40231061;0.714253917;0.450126635;-2;0.69;0
0.264160526;0.512112526;0.445749359;0.684353125;0.427103368;0.550129368;333.05;0
0.361601923;0.551443323;0.347860423;0.738344988;0.431227134;3;200;0
0.290538382;0.524525466;0.484070602;0.73242979;0.420223557;1;4.54;0
0.211603084;0.558951485;0.451521052;0.73293151;0.430113023;-0.58846517;71.6;0
0.204841799;0.550625088;0.385300716;0.706407057;0.397654329;-0.73494038;58.9;0
0.20735575;0.547589973;0.476936468;0.710093458;0.435737486;-0.680478605;53.94;0
0.20534775;0.559805127;0.497427274;0.724363814;0.43744313;-0.72397955;4.25;0
0.299143335;0.524824433;0.517048578;0.719835221;0.436361758;1;1;0
0.203362471;0.557728843;0.358849834;0.726092373;0.433223994;-0.766988251;91.05;0
0.272942663;0.533540435;0.299766097;0.742546943;0.454306264;0.740383913;46.86;0
0.273875714;0.549258716;0.549213539;0.693152964;0.440405731;0.760597353;44;0
0.245236282;0.576598888;0.471702321;0.624262815;0.394450716;0.140158089;1481.74;0
0.129068113;0.501809407;0.452469831;0.718113033;0.44704583;-2;39.95;0
0.254768384;0.49233963;0.502422602;0.707218384;0.438942046;0.346659766;201.6;0
0.283867517;0.512961722;0.38315629;0.711760115;0.432697234;0.97705791;342.79;0
0.294926887;0.532648602;0.251602793;0.724180216;0.437509429;1;1;0
0.22451289;0.515386896;0.416598151;0.707381092;0.446759896;-0.308789555;2.99;0
0.291198219;0.525520753;0.254674114;0.713716653;0.448370456;1;74.99;0
0.248568906;0.510349338;0.381135591;0.708696827;0.432401789;0.212355438;220;0
0.293405612;0.532677726;0.322305647;0.730679102;0.437884315;1;45;0
0.252906036;0.518902061;0.472335112;0.712043897;0.429710453;0.306314195;191.12;0
0.284012838;0.517998961;0.499094405;0.728823451;0.428248302;0.9802061;439;0
0.123057607;0.496448865;0.564949078;0.709538241;0.434349324;-3;46.72;0
0.214514306;0.55266815;0.350957406;0.707572306;0.433777603;-0.525396994;21.85;0
0.224224834;0.50846784;0.423339982;0.717720618;0.437877626;-0.315029951;52;0
0.324420533;0.550170096;0.324003873;0.700499609;0.413789219;2;106.02;0
0.306646607;0.519720458;0.453298134;0.701934536;0.438543983;1;9.99;0
0.17840034;0.581729928;0.390366589;0.704184656;0.437117651;-1;8;0
0.250831765;0.526663713;0.433292207;0.7211932;0.436159253;0.261377595;3.99;0
0.248698105;0.549284508;0.482360991;0.701148937;0.43542527;0.215154381;8.04;0
0.240757451;0.516925747;0.20853421;0.716179522;0.432859358;0.043129548;30.58;0
0.414799521;0.425506079;0.439827046;0.537784322;0.464092943;4;0;1
0.156445796;0.551567249;0.475174078;0.7221875;0.433313024;-2;98;0
0.2695148;0.502447334;0.432863407;0.662453527;0.422405068;0.666123339;1;0
0.171979949;0.585708874;0.638928068;0.695630873;0.437653255;-1;6;0
0.259112221;0.529797243;0.414494686;0.742607946;0.430042212;0.440763838;130.9;0
0.236140306;0.510968697;0.536195761;0.736172977;0.428913716;-0.056895421;15.86;0
0.303769015;0.50328475;0.380321679;0.67924267;0.433568864;1;360;0
0.228475476;0.521192145;0.497227818;0.723786261;0.447972899;-0.222944849;15.28;0
0.157011277;0.55969714;0.367653333;0.699913188;0.465463412;-2;20;0
0.281397216;0.503369215;0.510003466;0.670920083;0.438347841;0.923541758;95.5;0
0.361371943;0.553694883;0.285823282;0.723309275;0.434573344;3;24.56;0
0.253560991;0.524723192;0.455277436;0.729375001;0.432067263;0.320503031;5;0
0.177471734;0.578996116;0.433936146;0.706194445;0.435702411;-1;118.75;0
0.123168409;0.5831523;0.520540136;0.707548628;0.43651984;-3;10;0
0.165016136;0.584868259;0.565450517;0.703971219;0.436266495;-2;75;0
0.246737501;0.512951318;0.460216175;0.706319589;0.42307014;0.17268022;9.99;0
0.209802768;0.547744604;0.443237783;0.702269764;0.436867234;-0.627466878;69.99;0
0.290293707;0.503740589;0.396028072;0.692640088;0.425120456;1;63.9;0
0.3614038;0.545845481;0.397718795;0.713187305;0.436533288;3;189.59;0
0.199509415;0.556956531;0.401512868;0.717332303;0.435302841;-0.850460138;7.2;0
0.242381099;0.530950681;0.448413786;0.740671363;0.43425443;0.078303945;54.97;0
0.290865869;0.538662229;0.498790845;0.697802687;0.428624516;1;101.9;0
0.233648979;0.519351042;0.381640379;0.729343719;0.43117635;-0.110867052;1.84;0
0.137562913;0.678707866;0.271748049;0.666330772;0.472949925;-2;0.07;0
0.295010518;0.526969188;0.47647413;0.722132264;0.43770295;1;1;0
0.168522861;0.580199233;0.587737853;0.691294082;0.437581834;-2;5.2;0
0.253393307;0.529290778;0.436630325;0.720126096;0.45482808;0.316870344;9.35;0
0.243186105;0.514935368;0.29313615;0.711702065;0.432403381;0.095743447;101.98;0
0.362801886;0.532388583;0.430662025;0.67424044;0.437433032;3;7.6;0
0.301839608;0.52847044;0.337682031;0.735450466;0.434057877;1;144;0
0.243634686;0.518258547;0.489883752;0.723930545;0.451513818;0.105461431;22.04;0
0.260394913;0.577299223;0.513420078;0.701754522;0.435810834;0.468551831;256;0
0.208308554;0.546937228;0.638698549;0.699992289;0.436723392;-0.659837248;1.99;0
0.297295423;0.527258885;0.467879631;0.72232071;0.435910707;1;92;0
0.173205268;0.655751685;0.543897444;0.663222416;0.417474662;-1;117;0
0.309646181;0.572897145;0.468913688;0.7200991;0.439446284;2;12.52;0
0.229015162;0.525569736;0.286532127;0.738140038;0.431387457;-0.211253191;3.76;0
0.288229906;0.522242203;0.507022566;0.711525187;0.436762939;1;18.14;0
0.261259122;0.515575691;0.641362681;0.693238862;0.433987068;0.487273891;1.29;0
0.239850452;0.499886361;0.621363621;0.682494657;0.43425829;0.023480484;40;0
0.243018921;0.501384595;0.35479798;0.728373279;0.433420195;0.092121605;19.95;0
0.218504002;0.502244411;0.629257332;0.68016602;0.426511477;-0.438964985;20.25;0
0.204847599;0.508314951;0.521898316;0.695184328;0.437531006;-0.73481472;49.95;0
0.125335661;0.581585225;0.511174839;0.716502962;0.434588691;-2;103;0
0.153903368;0.463614398;0.364968049;0.716451524;0.439404285;-2;144.79;0
0.277905658;0.526786394;0.458416144;0.728781745;0.415393233;0.847901302;12.29;0
0.173988053;0.583675271;0.604172042;0.698839006;0.436151408;-1;148;0
0.169264725;0.505413365;0.454356636;0.736674937;0.43498186;-2;153.9;0
0.194310816;0.556117503;0.420194519;0.708361762;0.435664142;-0.963081603;69;0
0.347878294;0.55333562;0.502772529;0.723528234;0.434008244;2;2.24;0
0.275216627;0.530632535;0.252066898;0.738084387;0.449593673;0.789646658;11.29;0
0.183603899;0.576937093;0.503860899;0.699597795;0.437174359;-1;126;0
0.307841664;0.513672705;0.518132323;0.694863663;0.43622424;1;185.64;0
0.195342118;0.491714962;0.515683204;0.729113936;0.422289304;-0.940739669;144.56;0
0.261005738;0.517473738;0.539191346;0.706321745;0.434303738;0.481784619;36.88;0
0.168198936;0.486642589;0.464500726;0.701723274;0.437202193;-2;12;0
0.263410934;0.517190287;0.607601185;0.704410214;0.432217596;0.533890342;396.95;0
0.2443163;0.531833771;0.434918176;0.718312864;0.428200437;0.120227773;822.16;0
0.258571351;0.530432245;0.380942661;0.744479554;0.430137698;0.429046522;111.9;0
0.235566876;0.531262918;0.446177753;0.740820704;0.434516141;-0.069318085;2.69;0
0.168267258;0.584082001;0.443019545;0.709481249;0.438786525;-2;8.8;0
0.182055552;0.514732813;0.353004203;0.713598049;0.429595012;-1;3.84;0
0.271867467;0.541686675;0.528795532;0.7651617;0.44462078;0.717091072;0.89;0
0.245889083;0.533113597;0.486841473;0.723489111;0.428881304;0.154300255;28.23;0
0.306476086;0.522296133;0.476577349;0.714885184;0.437008695;1;6.3;0
0.177645353;0.577662966;0.59552612;0.690530175;0.436625046;-1;132;0
0.209593995;0.542043305;0.527623304;0.68574588;0.434883503;-0.631989704;24.99;0
0.287279591;0.532008137;0.415369351;0.719807129;0.438887843;1;29.13;0
0.17647387;0.577084779;0.569617982;0.701791051;0.438262463;-1;10;0
0.321322362;0.52005058;0.381256888;0.727683347;0.432425426;2;369.02;0
0.252430396;0.502575348;0.352984982;0.746370287;0.430350817;0.296010031;1.98;0
0.258487033;0.51217835;0.51039378;0.727922795;0.433875477;0.427219876;169;0
0.226851949;0.525193725;0.525254532;0.72229764;0.431181304;-0.258116629;1.46;0
0.196587501;0.54323128;0.469108933;0.667985271;0.429850402;-0.91375994;189;0
0.377991084;0.537296999;0.530023384;0.684229363;0.43742989;3;102.77;0
0.205839897;0.560055865;0.351314961;0.732820623;0.432877185;-0.713317773;15;0
0.241085607;0.498747655;0.362954228;0.702533188;0.433964293;0.050238664;29.99;0
0.120222717;0.555677013;0.462850684;0.722915675;0.446208915;-3;53;0
0.260398923;0.534930337;0.212251939;0.74844213;0.431823325;0.468638709;3.75;0
0.173736614;0.567263687;0.480840925;0.707751436;0.428205165;-1;10.5;0
0.253361578;0.524919069;0.436176819;0.713997214;0.436924741;0.316182975;12;0
0.313043274;0.511247888;0.484776775;0.682657247;0.439493505;2;17.89;0
0.320796455;0.512105961;0.370262197;0.682285679;0.437510545;2;73;0
0.170090725;0.581659089;0.296833594;0.708407481;0.436893394;-1;17.31;0
0.148438141;0.588551831;0.327652096;0.703603921;0.477090562;-2;48;0
0.238256776;0.514429925;0.411547349;0.724073316;0.427794636;-0.011044603;162.44;0
0.219797199;0.523723468;0.609298444;0.676717253;0.404634267;-0.410949415;246;0
0.183076952;0.501616983;0.419154508;0.735493511;0.4308629;-1;189;0
0.267066321;0.531442637;0.302583588;0.734284034;0.433608577;0.613079949;33.85;0
0.201566714;0.487607939;0.586058271;0.719110261;0.43859641;-0.805891192;59.9;0
0.235555965;0.510836011;0.645383033;0.689991776;0.427313193;-0.069554469;15.99;0
0.219526708;0.50767744;0.381254979;0.738670789;0.435222408;-0.416809261;42.87;0
0.249876876;0.505840548;0.360387016;0.754703979;0.433743394;0.240691057;8.99;0
0.094624764;0.591873524;0.438371524;0.686924807;0.383439822;-3;10;0
0.17355178;0.507655694;0.483398174;0.670114975;0.443026007;-1;39.8;0
0.164095873;0.547150117;0.491171136;0.693030718;0.436829716;-2;80;0
0.133194783;0.448570565;0.393138668;0.706679205;0.442594514;-2;9.95;0
0.345480487;0.554173056;0.28641223;0.719221035;0.429103172;2;7.99;0
0.236438704;0.529843735;0.457784457;0.733729108;0.435545736;-0.050430976;16;0
0.265528068;0.555562223;0.549586282;0.711972679;0.438585052;0.579755536;76;0
0.166713178;0.488769602;0.416553133;0.742812677;0.440680264;-2;59;0
0.285746127;0.52222707;0.334661653;0.733332996;0.439848064;1;115.95;0
0.291742204;0.526739899;0.42083701;0.729070633;0.435562884;1;43;0
0.220940201;0.581068474;0.564460951;0.690282611;0.410084311;-0.386187626;18.37;0
0.159021431;0.588906809;0.56260205;0.715070832;0.434506428;-2;15;0
0.269176031;0.512645856;0.455386377;0.691325977;0.433009654;0.65878432;10;0
0.366007659;0.543884717;0.546765309;0.697888908;0.437286026;3;22.71;0
0.145537788;0.570487587;0.518625972;0.676121195;0.457007159;-2;5.2;0
0.297032874;0.505322104;0.526903473;0.736269051;0.423707667;1;990;0
0.211429003;0.548776649;0.533154141;0.709898233;0.435153682;-0.592236436;53.65;0
0.242683208;0.569540694;0.587993643;0.713694599;0.445999066;0.084848787;166.18;0
0.163934069;0.496343343;0.383786426;0.694779034;0.426380334;-2;277.5;0
0.218572009;0.509946133;0.44672638;0.719004244;0.444914918;-0.437491682;8.07;0
0.326080319;0.524000215;0.4832597;0.712868333;0.442074403;2;13.3;0
0.357492066;0.393920403;0.480945014;0.612430612;0.444817985;3;717.15;1
0.232064589;0.652201846;0.397687382;0.574405396;0.326305217;-0.145190968;345;0
0.233660603;0.519345668;0.381647059;0.729346328;0.431173377;-0.110615237;2.15;0
0.279055653;0.544094074;0.415021119;0.708045171;0.437287113;0.872814594;413.4;0
0.203858451;0.548159401;0.613795697;0.700344138;0.435221966;-0.75624344;52.99;0
0.272008912;0.514648458;0.628412822;0.695276207;0.433580635;0.720155304;49.99;0
0.274448289;0.525142295;0.241008809;0.731226729;0.433727235;0.773001523;51.82;0
0.166183975;0.532844702;0.457313508;0.717190476;0.452236273;-2;3.69;0
0.187909124;0.468126008;0.658982675;0.678772152;0.435764815;-1;350;0
0.23743672;0.52105463;0.332946527;0.718700918;0.423355724;-0.028810148;2.5;0
0.258531076;0.525367649;0.461762431;0.724462062;0.433156046;0.428174005;1.29;0
0.295392139;0.527599168;0.401592814;0.726741796;0.437470754;1;3.76;0
0.246007315;0.520065859;0.35806912;0.718080395;0.430811047;0.156861609;40;0
0.158698058;0.509463654;0.519593863;0.65524929;0.446402175;-2;83.38;0
0.276795802;0.470773762;0.378181762;0.687707808;0.439593484;0.823857597;360;0
0.222787165;0.507321829;0.444893494;0.681842764;0.433211788;-0.346175355;0.76;0
0.184593666;0.580970779;0.459212471;0.707271559;0.43458248;-1;327.6;0
0.300748556;0.521868097;0.461416972;0.705951502;0.438426193;1;1.18;0
0.294238423;0.529961219;0.341057195;0.729188081;0.436435627;1;1;0
0.229156367;0.51945814;0.549362569;0.72174464;0.449248006;-0.208194152;0.99;0
0.273386609;0.55841508;0.415533928;0.719416755;0.437688751;0.750001486;58;0
0.284926107;0.544510822;0.42405212;0.700847555;0.421999435;0.999990987;139.38;0
0.181092486;0.606928094;0.474740787;0.691626733;0.422641991;-1;89.99;0
0.136476458;0.548337696;0.24411764;0.71088279;0.434302179;-2;25.48;0
0.168987666;0.586408493;0.559439114;0.700247829;0.437338495;-2;11.8;0
0.308880614;0.521450356;0.170793579;0.724245085;0.436205961;2;169;0
0.288207487;0.528265021;0.390437674;0.726208469;0.435646868;1;85.95;0
0.303818896;0.48179279;0.475841428;0.7176689;0.425780665;1;527.24;0
0.221661945;0.543560823;0.499810887;0.675522574;0.437400565;-0.370551898;130.89;0
0.199049155;0.51855968;0.464083573;0.727601724;0.440997218;-0.860431115;8.99;0
0.314074464;0.519298945;0.286453226;0.728929408;0.433743438;2;285.9;0
0.276879271;0.534137842;0.274344945;0.730490325;0.447431724;0.825665859;28.25;0
